 This file is boot_run_var_incl.ou
 
The all records file is    boot_run.out
 Data file is    grk41t72.dat
 
 -------------------------------------------------------
 .. random seed ......................    -1665432
 .. prior ............................           9
 .. burn-in draws ....................      100000
 .. mc3 draws ............................      500000
 .. bootstrap data replicates ........        1000
 .. The number of top models to present ..          20
 _________________________________________________
*--------------------------------*
|    Sun Jun 07 20:08:22 2015    |
*--------------------------------*
 ===============================================
 Boostrap starts
 ===============================================
 -------------------------------------------------------------------------------
 ------
       Bootstrap.rep        GDPsh560            Confuncious         Life Exp            Equip Inv           SubSahara           Muslim              Rule of Law         Yrs Open            Eco Org             Protestants         NEquip Inv          Mining              LatAmerica          PrSc Enroll         Buddha              Bl Mkt Pm           Catholic            Civl Lib            Hindu               Pr Exports          Pol Rights          R FEX Dist          Age                 War Dummy           English %           Foreign %           Lab Force           Spanish Col         EthnoL Frac         std(BMP)            French Col          Abs Lat             Work/Pop            High Enroll         Pop g               Brit Col            Outwar Or           Jewish              Rev & Coup          %Publ Edu           Area        
  9           5.31988   100.00000   100.00000    17.02208   100.00000    75.39025    59.14898   100.00000    24.07582    50.94802     8.78354   100.00000   100.00000    15.62183   100.00000   100.00000    99.91210    98.57336   100.00000    99.97839    12.05548    99.99997    24.29858    12.66495     4.94982    11.83234   100.00000   100.00000   100.00000   100.00000    14.00348   100.00000   100.00000     7.96864   100.00000   100.00000    51.50868   100.00000     4.41520    99.98462    99.93942
 10         100.00000   100.00000    99.97302     2.70917   100.00000    10.63944     6.77053    83.37839   100.00000    99.89242   100.00000   100.00000    99.81936    66.74420     2.46002   100.00000     4.05145     3.66215   100.00000    10.00623    99.96207    52.39571    31.38758     7.25474    59.50409     6.38445   100.00000    99.63456    99.78834    96.47305     5.23746    10.23749     6.18461    42.38069    78.86647     8.59458    99.93697    86.71405    99.59157    99.42854     3.13753
 11         100.00000   100.00000    64.52113   100.00000   100.00000     3.28880     2.84552     2.39635     2.38961    93.19695     2.90389    99.95548   100.00000    99.99957     4.85120     6.67661     6.56961    30.04726   100.00000     5.76198    55.81799     3.04628     2.68453    92.41613    21.92389     7.50346    99.13760    10.12204    99.98596    90.81301    14.61723     6.62389     2.69500    76.52901     3.44446     7.16919    98.99170     6.56859     2.98331    14.62213    89.85326
 12         100.00000    99.99985   100.00000     2.85716     5.90841    21.73928     8.76346    99.67825     4.38815    99.32886     6.90238    99.99993    99.38937     2.78954    99.28811   100.00000    99.33335    99.37382    99.03016    98.26423    99.96231     2.92326     2.39038    99.28126    42.53602    99.45932     3.25789     4.74165    97.50644    99.28240    99.39840    99.36226    61.38569     5.23304    99.74633    34.88829    99.28046    90.00579    12.28633    99.32929     2.79708
 13         100.00000    75.39734   100.00000   100.00000    99.92760    99.86001    98.88507    40.37888   100.00000    94.70551    26.43595     3.29341    32.13570    99.99965   100.00000    32.23832    27.10998    66.83226     7.22692    77.21895    95.12267    37.05108     8.54254    90.51967     4.40431    88.98261     8.79247    20.45150    96.18981    96.26954     6.96509    12.56546     3.72151    98.87323    36.37817     4.24569    95.56911    29.90730   100.00000    27.32196    14.23183
 14         100.00000    96.48828    99.97882    41.09493   100.00000    29.68821     6.80047     5.45758     1.70861    27.07942    60.79450   100.00000    99.87254    72.94760     2.40356    18.55736     3.80869    12.39807   100.00000     7.62990     3.67998    16.88130    10.25476    79.46705    47.03791    12.75218    99.99579    25.63342    99.64756     3.16598    16.62858     3.38940    15.46458    20.64977     5.46690     6.18896     2.03431    24.81741     2.23231    36.47324    19.73162
 15         100.00000   100.00000     6.89534     3.72565    99.99968    99.32394     6.04665   100.00000    25.83865   100.00000    49.18366   100.00000   100.00000   100.00000    10.77506    11.81644    98.73104    10.73923   100.00000   100.00000    92.80004   100.00000    99.69194   100.00000    33.22694     3.87597   100.00000   100.00000     9.82947   100.00000    99.87345     3.65170    22.53758   100.00000   100.00000    18.11358    99.60938   100.00000   100.00000   100.00000    80.11502
 16         100.00000   100.00000   100.00000   100.00000     2.26082     9.81346     2.50931    99.99091    99.99952    34.59225    99.98583    15.19419    58.49087     4.19189   100.00000     2.78662    61.96460    97.25499     8.93758    39.61076     5.63318    99.99997     8.52892     2.07989     2.47158    23.92665     5.41405     4.43417   100.00000    19.72177   100.00000     3.74736   100.00000   100.00000    68.59707    96.49947    99.99204    99.83252   100.00000     2.71902     2.05817
 17         100.00000   100.00000    96.71097   100.00000    14.37539    99.80760    98.44095     2.39574    91.97255    10.71521   100.00000    38.55494     1.95499    86.95848     4.46821    21.82620    85.88508    18.25984     2.60569     6.97895    30.42054     4.57917     8.03514     6.87218    98.83406     1.80648     3.34615     3.65602     1.85543     2.14766     8.86890     2.94267    14.66843     8.12251     1.75252     6.88726     1.43435     2.57853     5.22600     1.86443     9.99037
 18         100.00000   100.00000    99.99979   100.00000   100.00000     2.54829     4.41791    99.56140    89.93187     2.05709    95.84380     4.14228   100.00000    17.41831    98.23911     2.31980    99.63588    13.31751    98.71964     2.34607    88.89032     5.27175   100.00000    20.48384    60.40509     2.62052     4.60546    97.09116   100.00000    19.30105    12.72041     2.61434     2.17852    99.95855     7.12744    35.42473     2.28244     3.30612     7.27577    99.21002     5.17090
 19         100.00000    99.99958   100.00000    99.98573     7.33105    95.76174    97.81133     2.04475    99.18904    76.80637    99.72182    91.14192    11.66492     4.60802    72.97977     2.23285    36.02314     2.34168    95.45540    21.53549     2.82186    95.26771     6.73958     9.42865     5.77191     2.04191    11.65201    14.87250     2.63492    14.35546     7.57909     3.89640     3.24921    13.70726     2.62913    18.57873     7.83506     1.67863    96.02670     9.75709     4.58902
 20         100.00000     4.43398    99.96231    14.80965    99.32743     1.99376   100.00000     2.21989     2.21092   100.00000     3.52743     1.92693     8.77350     3.42724     3.98609    99.84791    99.99781     2.20620    95.42713    12.38387     2.07098     7.54595     4.52078     2.95723     2.17632     2.72989     6.49412     2.23736    14.16969    11.44920     2.10006     3.25509     1.93470     2.37340     1.86923     8.16077     1.85516     6.00170     2.68642     2.21219     2.52815
 21         100.00000   100.00000   100.00000   100.00000   100.00000   100.00000    99.95515   100.00000   100.00000     5.14335    97.70309   100.00000   100.00000    81.65984   100.00000   100.00000   100.00000    13.32611   100.00000    12.12732     4.25824   100.00000   100.00000    25.72247   100.00000    99.69842   100.00000   100.00000    50.86175    99.77775    99.97524     2.72045    98.05919   100.00000    34.49550    99.99958    30.46487    13.55748   100.00000   100.00000    99.99998
 22         100.00000   100.00000   100.00000    23.13640    99.79221     4.60929    13.24705     2.43464    99.84402     2.35884    99.68139    99.99821     2.64370     2.61743   100.00000   100.00000    99.99728    99.78613     8.89603     5.24464    99.85066    99.85665    63.50237     2.74313    99.89646    23.93621    95.27199    99.85338    99.99991     5.55352    99.85562    99.98285     2.30401    10.49309     8.73472    16.84864    99.92579    99.85047     2.88173    99.64964    99.85144
 23         100.00000    99.98852   100.00000    93.99964    11.63276    97.94882    12.08010     5.37958    92.21927     3.15615    99.99301    98.25460     9.20133     6.53990    22.51726    93.27614     5.71083     5.72968    99.77422    99.99624     4.75554    96.34058     5.09885     3.49523     2.17535     3.11576     4.13684     6.55367     2.04244    20.21437    81.40288    99.24323    99.87562     4.53362    90.32010     2.96452     4.25017    15.97430     1.87230     3.34473    71.08225
 24         100.00000   100.00000   100.00000     3.21572    99.99163   100.00000   100.00000    85.36496   100.00000   100.00000   100.00000    79.28668    94.99791   100.00000   100.00000    50.10419   100.00000    83.52888   100.00000    30.13100    40.02059   100.00000   100.00000    49.62652   100.00000    99.92010   100.00000   100.00000   100.00000    34.82160   100.00000   100.00000    10.07736   100.00000   100.00000   100.00000     7.30488   100.00000    99.84408    54.01015   100.00000
 25         100.00000    99.99672    99.95143    99.87420    67.64229    36.44804    69.90059    34.30556     2.83595     8.23944     8.73718    86.63050    40.93152    99.71887    75.47611    39.67101     3.55080    49.00272    69.03989    21.58130    26.25340     6.58886     1.97009     3.33169    10.84179     5.23708    81.45552    67.40777    67.86080     2.43044    67.67008    67.59067     2.64908    67.50780     2.25672    67.31211    67.03692     3.37963     6.44974     2.31338    67.44600
 26         100.00000    99.99898   100.00000   100.00000    65.41391     4.83775    71.26216    93.43332   100.00000    93.19062    13.04955    23.02252   100.00000    42.17946    15.85981   100.00000    13.76447    51.50496     8.52429   100.00000    60.12932    61.16779    24.99860    10.62535    99.99456    78.10137    96.03598   100.00000    77.87696     5.52333   100.00000    35.56895   100.00000    98.25206    99.99926    99.99446     8.35745    86.15852   100.00000    19.16000   100.00000
 27         100.00000   100.00000    99.92143    58.49088   100.00000    50.07564   100.00000    99.86939    99.98797    58.59105    99.93224   100.00000   100.00000    99.99982    11.79766   100.00000    27.18431    99.99687   100.00000    88.26950     8.53079     6.74937     7.08486    89.95889     2.50314     8.18760    71.09698    99.99566     6.11703     3.70587    72.14109    99.80428    89.62500    98.16512    36.71638     4.57546    99.98365    29.92783    69.20490    98.03618    92.49341
 28         100.00000   100.00000    67.06549    99.97065    91.58773    49.42557     6.94636    16.58485    44.38953    29.91411    68.67912    99.99957     4.12027    73.11485     8.65259    10.29914    31.74467    38.87669    99.99967    31.08330    16.28800     8.06315    30.25748     3.13244    17.02507    24.58940    99.92043     3.35671    89.61594    43.23626    15.93419    31.09693     3.13661    99.95742    59.42083    48.07086    69.00335     6.61605     7.09959    96.87528     9.41522
 29         100.00000   100.00000   100.00000   100.00000    99.51670   100.00000     2.55968     3.45613     3.37655   100.00000   100.00000     2.51825   100.00000    99.70083    99.55706     4.29404   100.00000     3.91510     5.21308   100.00000     2.97013   100.00000     2.44173     3.57320   100.00000     2.24991     2.92573   100.00000     2.77853    48.20124   100.00000   100.00000   100.00000     2.47671   100.00000   100.00000     3.77602   100.00000     2.78692   100.00000    11.39170
 30         100.00000   100.00000   100.00000    98.27146    59.09009    99.99338    73.37318    18.60269    83.08195    79.83338    41.94198    99.14566     2.15899    50.70532     2.41845     1.76676    10.97552    22.61181    20.97633    26.14384    10.70739     2.10099    16.65639     2.22839    24.61275    13.79095    23.41281     3.39519     1.88695     1.64980     2.96515     3.22021     1.72109     3.32826     2.00381     1.87661     2.39265     7.72421    22.67755    43.68702     3.53535
 31         100.00000     2.50671    28.27375     4.41996    99.97213    20.15184    97.76473    47.04669    99.07669    81.34825    63.49085    99.99930     6.92663    90.91938    15.02437    84.43445    80.65493    12.49578    79.20568    99.98238    76.03074     3.30398     3.59500    49.10691     2.25373     5.03550     2.24796     3.87232    99.34035    18.19803     8.17888     3.37974     2.57040    19.57379     8.02790    10.05513     2.44470     3.10040     1.57251     2.40108    11.84430
 32         100.00000    22.22290   100.00000    89.01509    99.80015    99.75353    99.98257    82.75985    88.16972    78.99817    87.68288    74.36416    97.08568    22.06076    11.40564    99.99965    77.95542    29.95527    90.43889    25.10040    17.28326    15.07766    83.32932    74.52890    85.59494    10.07163    91.89067    83.04949    23.48031    73.83433    70.67119    85.39126    71.89871    90.29221    16.01805    48.10330    82.82053     5.98247    83.15954    72.48535     9.35405
 33         100.00000    86.47244    99.98019   100.00000    98.86285    82.59208    16.00797    38.61938   100.00000     3.81747     3.26249    99.94399    11.12901     9.22458    18.55709    20.88633    59.29799    91.82403    25.86594   100.00000    20.53050     9.00220     9.35415    21.05581     8.03798    15.08475    24.18907    41.59164    56.65487     2.14426    99.99975    99.97329    22.56235     5.00048    99.98835    23.98913     4.64156    99.04090     2.37359     2.12516    15.26337
 34         100.00000    24.21172   100.00000     6.17026   100.00000    99.99981   100.00000     2.43988   100.00000     9.96755    99.88091   100.00000     5.32656    17.25346    80.95834    99.99992    12.04072    14.11910    72.54876    99.96749     6.51555    24.46689    97.73173     9.34318     9.32042     2.90976    30.04424    15.35603   100.00000    99.93688    99.94307    99.99989    99.99593    99.99906     2.17860     3.21019    99.88732    99.95996    82.36643    47.65199     3.54021
 35         100.00000    99.99995    99.41735    82.60268    99.91473     4.81093    10.59175     3.20858    18.70774    97.76126    99.83631    96.36198    99.97783    99.97134     2.20833     7.81906     4.25756    94.89721    99.99817    27.64663     6.27395    86.81290     4.41967    99.87147     2.63504     2.01748    99.99375    41.91442    98.00709    13.43919     9.23830     6.70707     2.03209    98.41273     2.13787     2.77094    96.66196     5.92763     3.17032    98.34138     2.72400
 36         100.00000    88.65995   100.00000    95.02149    85.30981    99.38937     2.02651     4.11263     2.92812     8.61191    98.07602   100.00000    14.40469     2.34256    14.40668    99.86649    59.92246    27.54052     3.44315    57.21765    49.42187    11.97698     4.73220     2.30608     2.09421     2.84297     2.76034     2.87851    46.53779     3.67783     1.98955    54.10212    13.22710     2.76414    87.84931     3.10656     2.98167     2.96281     2.32170     2.87683     1.85880
 37         100.00000    51.96173   100.00000     3.19291    92.16898    10.70804   100.00000    38.78003   100.00000    99.83358    77.03483    17.42380    86.43841    99.94843    97.74394    36.54428    99.99501     4.81848   100.00000    32.15835    99.95509    28.14983    98.06198    99.88868    98.06179    99.94956    71.11614    99.99997    99.98516    99.96057     5.86233    99.18666    83.01515     6.49981    99.93543    20.46823    99.96486     7.24444     3.07781    64.51467    73.77267
 38         100.00000   100.00000    99.95953    99.99519    25.92278    99.98306     3.64997     6.25127    99.01029     4.60742    99.22079   100.00000     3.30699    10.13459   100.00000    59.36790    16.48177     1.95524    99.96824    96.77270     2.30148    99.95841     1.85229     6.60571     2.43530     3.06275     2.20773     3.07483     2.57225    29.08485     3.38746     2.54076    99.84896    23.11864     6.51588     3.50459    23.56861    52.65702    10.61790    13.11845     2.85161
 39         100.00000   100.00000    99.99909   100.00000   100.00000    26.03750   100.00000   100.00000   100.00000   100.00000     5.30029    93.37919    99.67650    27.51431    44.07885   100.00000   100.00000    99.97897    99.77362    26.81268   100.00000   100.00000    25.70945    99.99856    18.63172     3.34417     8.02919    99.57683    99.54032    77.07656     4.30451    77.37282     2.92714    99.79701     3.37328     4.39054    89.02185     3.19961    10.55834    17.20981    40.81095
 40          51.63172   100.00000    11.48822    85.22490   100.00000   100.00000   100.00000   100.00000    28.55702   100.00000    52.76567   100.00000   100.00000    97.55054    17.62351    97.18333   100.00000    36.90203   100.00000    70.21273    99.28944    39.37719   100.00000   100.00000   100.00000    60.99833   100.00000   100.00000   100.00000   100.00000    95.93420     7.31904   100.00000    69.25004    69.00330    97.19421   100.00000   100.00000   100.00000     8.19863    19.07246
 41          99.94803   100.00000    83.15966     2.31727    47.35125    89.37850    96.16194     5.62577    46.01201    12.99208    87.48127    99.60451    10.60130     7.15760    98.46484    88.96529    86.17880     7.47547    16.09309    80.26597     8.44188    63.16261     1.65342     7.37745     4.22853     2.08926     7.05558     2.90177     9.01860    17.60507    81.93760    24.39052    10.59117     1.79330     3.50831     3.18249    77.91285     1.69541     2.10253     6.17210     1.66187
 42         100.00000   100.00000   100.00000     3.16848     8.37631    99.88638   100.00000     5.21299     8.38516   100.00000     5.45468    14.60660     6.01484    15.54809    99.98931    99.58291    99.87647   100.00000   100.00000    99.97202    98.68175    95.72469    99.99540    89.72674   100.00000    84.72425   100.00000    95.46721    99.99707    57.16679    99.40600   100.00000    99.91224   100.00000     4.68441    98.63567    94.72481    19.73111   100.00000     6.27738    98.93835
 43         100.00000   100.00000   100.00000    99.95113   100.00000   100.00000   100.00000   100.00000    99.95948   100.00000     3.75097   100.00000    11.86317   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000    77.03742     2.71463   100.00000    99.94978   100.00000     6.65900     6.42760   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000     4.48614   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000
 44         100.00000    99.43190   100.00000    98.25212    80.75483    62.01953    94.13845    99.37870    99.94229    30.84168    51.64840    99.34565    99.83030    60.15996    87.63359   100.00000    85.08544   100.00000    53.24227    94.91092    99.81398    93.18806     6.08806    94.98943    82.50520    53.16918    79.37069   100.00000   100.00000    99.67878    99.66251    88.67211    98.93748    67.54135    90.96971    38.91214    99.96574    86.21371    98.69909    94.20142    49.31404
 45         100.00000    37.23012    66.01025    99.99726    99.99998    99.45921    99.67614    99.46016    99.95806    98.99479    99.74802    99.93937   100.00000     4.26137     3.95951     7.76719    99.54322    71.79620    99.99650    99.81412    37.51718    17.17981    99.54238    99.95256    99.47538    98.27080    99.80085     3.02611    99.62424    99.50076    99.99892    99.47753    99.47185    39.67637     7.53433    30.64701     2.66268    99.67553    99.66054     3.56753    99.46450
 46         100.00000   100.00000    99.99968    30.72285    99.99818     8.58423    97.08265     2.73486    99.66896    79.38402    99.72569   100.00000   100.00000     5.14506     4.75792    15.16261    16.45188    98.76686    99.94253    34.23616    11.21283    98.45654    99.92265    99.59466    99.19215    11.35332    95.27785    90.26411     6.95904     9.56844    92.59832     6.82624    56.43162     8.79189    10.10170     3.90333    11.41191    16.80640    99.64813     8.58134     2.81454
 47         100.00000   100.00000    99.99970    25.93212    91.42758   100.00000    92.20630    13.00768     8.97291    11.99951   100.00000   100.00000     6.90097     6.81424    99.99553    90.94077    12.01358     2.60588    15.55908     3.59354     2.38512    16.86375    66.15627     1.84094    64.56802     3.08456    13.24475    16.62253    65.52223     9.53268     7.83152    11.98562    95.68094     2.67150     1.89887     3.38846     5.67622     2.47716    32.74773    52.12561     2.61127
 48         100.00000    24.85305    77.18906    99.99936   100.00000    57.11608   100.00000    73.21424   100.00000    76.39221    68.06462    74.98908   100.00000     4.72467    19.04868     7.38496    68.36427   100.00000    53.63142   100.00000   100.00000   100.00000    88.33126    84.93738    45.49739   100.00000    54.72815   100.00000    77.65538    31.03678    75.58525    88.08050    54.11695    16.93168    73.53103    74.74452    63.83005   100.00000     2.56871     4.18084    72.75544
 49         100.00000   100.00000    99.99913    80.67656    86.23262    98.15302    20.01927     4.46327     3.28609     1.77183    99.86150   100.00000     3.05267     2.17773    93.94635    99.58961     9.27259     8.10345     9.44413    85.84432    12.81931    14.84086     6.45125     8.25316     3.84881    19.79082    11.48005     2.31999    25.51441     3.30772     3.29692     3.89111    15.80769     5.85125     2.04686     3.58749     3.55110     3.82967    38.74705     9.42796    77.71424
 50         100.00000    99.99880    40.95967     2.89034    99.88174     6.48885    99.96355    61.91361     3.90691    99.15198     4.57440    18.78081    52.00376    89.62821     6.33549    99.68452    99.15914    22.57327    44.50638     2.22697    79.26794    87.40378     3.86263    99.52603     3.71066     7.38551     4.92947    60.61437     2.71923     4.48016    34.10528    22.49834     3.08380     5.63097    61.47648     5.09548     5.14821    10.21061     9.03696    56.19575     8.46332
 51         100.00000   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000    99.62011     3.03070   100.00000   100.00000    83.50320   100.00000    81.10080   100.00000   100.00000   100.00000   100.00000   100.00000    99.35101   100.00000   100.00000   100.00000   100.00000    11.18858     3.90563   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000     4.53641   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000    16.00008
 52         100.00000   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000    12.68740     2.75051    17.04326    32.07899     6.19257   100.00000   100.00000    99.99920     6.57851    13.22494   100.00000   100.00000    99.99471    70.23717     3.67189     6.62975   100.00000   100.00000    84.97081   100.00000   100.00000     7.73127    34.20416   100.00000     2.83549     3.71328    86.34974     3.44245   100.00000     2.95918     5.39565    17.33127     5.36733     3.13448
 53         100.00000   100.00000   100.00000    30.52757    98.42873    99.99921    99.96890     9.09107     2.98548     2.21324    99.99497     3.60762     5.96376     1.93016    14.34054    99.99813     5.48774    20.79220    99.99507    98.44864    16.03620    99.74464     2.07314     8.41104     7.18514     4.61188     5.59530     2.40456    99.26059     2.02518     4.53866    98.16452     2.20685     3.01945     2.23555     2.94143     6.02911     2.22550    99.91860     3.17139     3.81517
 54         100.00000   100.00000   100.00000    83.28440     3.00470   100.00000   100.00000    16.94593    61.12355    10.57723   100.00000   100.00000    10.32464     4.02583    97.37618   100.00000    93.65261     2.36568     6.95760    17.82785     3.61972   100.00000     2.73264     4.17512     6.14992     2.94889    51.54753    20.72459     2.74203    91.40833    57.65415     3.15776     2.16331     8.20053     7.68808     3.44806     3.89813     5.99846   100.00000     8.88173    20.96464
 55         100.00000    99.84913    36.59089     2.35539    99.99997     3.49286    99.99998     3.73703   100.00000    61.84473     1.96887    99.93858     3.28385     2.50063    99.37120     6.72550     5.72929     2.77662    91.13852    24.47421     4.71748    84.94351     1.93559    21.29139     3.12354    25.51290     7.69917     3.76605    31.45966    22.70632    80.88668    99.29510     3.21999     4.94529    96.10910     2.55452    12.63146    11.91218     3.04297     2.40698     2.32678
 56          99.21086    23.66947    96.27267    97.43816    81.18061    86.83274    96.58791    30.80566    86.91588    88.15672    76.87625    84.76033    17.74815    94.29158    96.18249     7.51129    94.17168    88.62549   100.00000    10.13278    46.07175    85.84484    69.61163     9.76423    96.46355    47.51332   100.00000    92.49355    95.49352    96.97978    97.72533    10.51257    67.40106    99.99443    80.99947    97.22234    99.97717    91.45500    41.59801    35.19213    21.91092
 57         100.00000   100.00000    54.01426    99.60965     6.18324   100.00000    67.92550     5.77030    42.80388    99.83297   100.00000    95.57372   100.00000    99.96350   100.00000   100.00000    99.70057   100.00000    73.00285   100.00000    97.06154    94.98016    99.57536     6.99650    24.80706     8.42824    57.99844    99.99892   100.00000    16.55249   100.00000   100.00000    95.15617    99.97260   100.00000    21.78840   100.00000     5.15866    91.61534    99.43892    99.97122
 58         100.00000    97.61599   100.00000     2.65273    76.12362    73.50522    99.53710     2.89041    99.99745    41.01417     5.92017    99.99991    15.75798    41.41790    99.99956    89.49383    89.44020    61.13051    19.07184    26.96932    13.69645     3.90676     6.59880    99.99177    29.45017     8.77416    27.34643    34.69208    67.55168     2.10713     5.34209    14.94610    45.97763    18.55793     7.75513     5.80473    65.79271    99.83757    43.66928     7.55401     2.32846
 59         100.00000   100.00000   100.00000    37.07675    76.22727     4.89204    99.97476     6.88445    99.97517     4.21368   100.00000    99.98701     7.49258    99.95437    99.99948    81.12862    75.68158    99.98687   100.00000    99.99545     2.41880    99.97475    80.87878    10.21514    26.11057    99.98713    99.99674     9.26522   100.00000     5.03637    99.98805    99.99999    91.10645    99.99605    30.04351    27.66189     2.25706    99.98619     6.86076    57.03492     3.18117
 60          98.23309    28.37185    28.02785    99.48565    94.34871    98.55864    96.79479    28.60495     2.44643     3.43725    33.02160    22.25776     9.73989    99.57165    23.67061    94.39544     3.65311    18.24083    89.25575    25.15729     5.42045     4.18775     6.38078     2.52605    89.61564    87.16290    86.07595    93.39331    95.67717     5.41391    43.47134    88.54780    31.41026    88.62343    83.72756    62.81003    15.17626     6.45429     2.05900     4.17882     5.06539
 61         100.00000    99.91114     3.88143   100.00000   100.00000    11.81699   100.00000    22.01051   100.00000   100.00000    99.64467   100.00000    99.25031   100.00000     4.72996    97.40737   100.00000   100.00000   100.00000    57.14015   100.00000   100.00000     4.68798   100.00000    33.04085    99.95457     6.01215     9.25214   100.00000    25.74279     8.19940   100.00000   100.00000   100.00000     5.99246    94.79614   100.00000    10.96437   100.00000    99.92422     6.20447
 62         100.00000   100.00000   100.00000   100.00000     3.77943   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000    99.32561   100.00000   100.00000   100.00000   100.00000   100.00000     2.94631    99.31042   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000   100.00000    99.22928   100.00000     6.33334   100.00000   100.00000   100.00000   100.00000     5.93091    99.93722   100.00000   100.00000   100.00000   100.00000     4.32322    97.16156
